station_name,line_name
鶴崎,JR日豊本線(門司港～佐伯)
大在,JR日豊本線(門司港～佐伯)
坂ノ市,JR日豊本線(門司港～佐伯)
幸崎,JR日豊本線(門司港～佐伯)
佐志生,JR日豊本線(門司港～佐伯)
下ノ江,JR日豊本線(門司港～佐伯)
熊崎,JR日豊本線(門司港～佐伯)
上臼杵,JR日豊本線(門司港～佐伯)
臼杵,JR日豊本線(門司港～佐伯)
津久見,JR日豊本線(門司港～佐伯)
日代,JR日豊本線(門司港～佐伯)
浅海井,JR日豊本線(門司港～佐伯)
狩生,JR日豊本線(門司港～佐伯)
海崎,JR日豊本線(門司港～佐伯)
佐伯,JR日豊本線(門司港～佐伯)
佐伯,JR日豊本線(佐伯～鹿児島中央)
上岡,JR日豊本線(佐伯～鹿児島中央)
直見,JR日豊本線(佐伯～鹿児島中央)
直川,JR日豊本線(佐伯～鹿児島中央)
重岡,JR日豊本線(佐伯～鹿児島中央)
宗太郎,JR日豊本線(佐伯～鹿児島中央)
市棚,JR日豊本線(佐伯～鹿児島中央)
北川,JR日豊本線(佐伯～鹿児島中央)
日向長井,JR日豊本線(佐伯～鹿児島中央)
北延岡,JR日豊本線(佐伯～鹿児島中央)
延岡,JR日豊本線(佐伯～鹿児島中央)
南延岡,JR日豊本線(佐伯～鹿児島中央)
旭ケ丘,JR日豊本線(佐伯～鹿児島中央)
土々呂,JR日豊本線(佐伯～鹿児島中央)
門川,JR日豊本線(佐伯～鹿児島中央)
日向市,JR日豊本線(佐伯～鹿児島中央)
財光寺,JR日豊本線(佐伯～鹿児島中央)
南日向,JR日豊本線(佐伯～鹿児島中央)
美々津,JR日豊本線(佐伯～鹿児島中央)
東都農,JR日豊本線(佐伯～鹿児島中央)
都農,JR日豊本線(佐伯～鹿児島中央)
川南,JR日豊本線(佐伯～鹿児島中央)
高鍋,JR日豊本線(佐伯～鹿児島中央)
日向新富,JR日豊本線(佐伯～鹿児島中央)
佐土原,JR日豊本線(佐伯～鹿児島中央)
日向住吉,JR日豊本線(佐伯～鹿児島中央)
蓮ケ池,JR日豊本線(佐伯～鹿児島中央)
宮崎神宮,JR日豊本線(佐伯～鹿児島中央)
宮崎,JR日豊本線(佐伯～鹿児島中央)
南宮崎,JR日豊本線(佐伯～鹿児島中央)
加納,JR日豊本線(佐伯～鹿児島中央)
清武,JR日豊本線(佐伯～鹿児島中央)
日向沓掛,JR日豊本線(佐伯～鹿児島中央)
田野,JR日豊本線(佐伯～鹿児島中央)
青井岳,JR日豊本線(佐伯～鹿児島中央)
山之口,JR日豊本線(佐伯～鹿児島中央)
餅原,JR日豊本線(佐伯～鹿児島中央)
三股,JR日豊本線(佐伯～鹿児島中央)
都城,JR日豊本線(佐伯～鹿児島中央)
西都城,JR日豊本線(佐伯～鹿児島中央)
五十市,JR日豊本線(佐伯～鹿児島中央)
財部,JR日豊本線(佐伯～鹿児島中央)
北俣,JR日豊本線(佐伯～鹿児島中央)
大隅大川原,JR日豊本線(佐伯～鹿児島中央)
北永野田,JR日豊本線(佐伯～鹿児島中央)
霧島神宮,JR日豊本線(佐伯～鹿児島中央)
国分,JR日豊本線(佐伯～鹿児島中央)
隼人,JR日豊本線(佐伯～鹿児島中央)
加治木,JR日豊本線(佐伯～鹿児島中央)
錦江,JR日豊本線(佐伯～鹿児島中央)
帖佐,JR日豊本線(佐伯～鹿児島中央)
姶良,JR日豊本線(佐伯～鹿児島中央)
重富,JR日豊本線(佐伯～鹿児島中央)
竜ケ水,JR日豊本線(佐伯～鹿児島中央)
鹿児島,JR日豊本線(佐伯～鹿児島中央)
鹿児島中央,JR日豊本線(佐伯～鹿児島中央)
桂川,福北ゆたか線
筑前大分,福北ゆたか線
九郎原,福北ゆたか線
城戸南蔵院前,福北ゆたか線
筑前山手,福北ゆたか線
篠栗,福北ゆたか線
門松,福北ゆたか線
長者原,福北ゆたか線
原町,福北ゆたか線
柚須,福北ゆたか線
吉塚,福北ゆたか線
博多,福北ゆたか線
姪浜,JR筑肥線(姪浜～西唐津)
下山門,JR筑肥線(姪浜～西唐津)
今宿,JR筑肥線(姪浜～西唐津)
九大学研都市,JR筑肥線(姪浜～西唐津)
周船寺,JR筑肥線(姪浜～西唐津)
波多江,JR筑肥線(姪浜～西唐津)
糸島高校前,JR筑肥線(姪浜～西唐津)
筑前前原,JR筑肥線(姪浜～西唐津)
美咲が丘,JR筑肥線(姪浜～西唐津)
加布里,JR筑肥線(姪浜～西唐津)
一貴山,JR筑肥線(姪浜～西唐津)
筑前深江,JR筑肥線(姪浜～西唐津)
大入,JR筑肥線(姪浜～西唐津)
福吉,JR筑肥線(姪浜～西唐津)
鹿家,JR筑肥線(姪浜～西唐津)
浜崎,JR筑肥線(姪浜～西唐津)
虹ノ松原,JR筑肥線(姪浜～西唐津)
東唐津,JR筑肥線(姪浜～西唐津)
和多田,JR筑肥線(姪浜～西唐津)
唐津,JR筑肥線(姪浜～西唐津)
西唐津,JR筑肥線(姪浜～西唐津)
若松,若松線
藤ノ木,若松線
奥洞海,若松線
二島,若松線
本城,若松線
折尾,若松線
折尾,福北ゆたか線(折尾～桂川)
東水巻,福北ゆたか線(折尾～桂川)
中間,福北ゆたか線(折尾～桂川)
筑前垣生,福北ゆたか線(折尾～桂川)
鞍手,福北ゆたか線(折尾～桂川)
筑前植木,福北ゆたか線(折尾～桂川)
新入,福北ゆたか線(折尾～桂川)
直方,福北ゆたか線(折尾～桂川)
勝野,福北ゆたか線(折尾～桂川)
小竹,福北ゆたか線(折尾～桂川)
鯰田,福北ゆたか線(折尾～桂川)
浦田,福北ゆたか線(折尾～桂川)
新飯塚,福北ゆたか線(折尾～桂川)
飯塚,福北ゆたか線(折尾～桂川)
天道,福北ゆたか線(折尾～桂川)
桂川,福北ゆたか線(折尾～桂川)
桂川,原田線
上穂波,原田線
筑前内野,原田線
筑前山家,原田線
原田,原田線
久留米,ゆふ高原線
久留米高校前,ゆふ高原線
南久留米,ゆふ高原線
久留米大学前,ゆふ高原線
御井,ゆふ高原線
善導寺,ゆふ高原線
筑後草野,ゆふ高原線
田主丸,ゆふ高原線
筑後吉井,ゆふ高原線
うきは,ゆふ高原線
筑後大石,ゆふ高原線
夜明,ゆふ高原線
光岡,ゆふ高原線
日田,ゆふ高原線
豊後三芳,ゆふ高原線
豊後中川,ゆふ高原線
天ケ瀬,ゆふ高原線
杉河内,ゆふ高原線
北山田,ゆふ高原線
豊後森,ゆふ高原線
恵良,ゆふ高原線
引治,ゆふ高原線
豊後中村,ゆふ高原線
野矢,ゆふ高原線
由布院,ゆふ高原線
南由布,ゆふ高原線
湯平,ゆふ高原線
庄内,ゆふ高原線
天神山,ゆふ高原線
小野屋,ゆふ高原線
鬼瀬,ゆふ高原線
向之原,ゆふ高原線
豊後国分,ゆふ高原線
賀来,ゆふ高原線
南大分,ゆふ高原線
古国府,ゆふ高原線
大分,ゆふ高原線
小倉,JR日田彦山線
西小倉,JR日田彦山線
南小倉,JR日田彦山線
城野,JR日田彦山線
石田,JR日田彦山線
志井公園,JR日田彦山線
志井,JR日田彦山線
石原町,JR日田彦山線
呼野,JR日田彦山線
採銅所,JR日田彦山線
香春,JR日田彦山線
一本松,JR日田彦山線
田川伊田,JR日田彦山線
田川後藤寺,JR日田彦山線
池尻,JR日田彦山線
豊前川崎,JR日田彦山線
西添田,JR日田彦山線
添田,JR日田彦山線
歓遊舎ひこさん,JR日田彦山線
豊前桝田,JR日田彦山線
彦山,JR日田彦山線
筑前岩屋,JR日田彦山線
大行司,JR日田彦山線
宝珠山,JR日田彦山線
大鶴,JR日田彦山線
今山,JR日田彦山線
夜明,JR日田彦山線
光岡,JR日田彦山線
日田,JR日田彦山線
新飯塚,JR後藤寺線
上三緒,JR後藤寺線
下鴨生,JR後藤寺線
筑前庄内,JR後藤寺線
船尾,JR後藤寺線
田川後藤寺,JR後藤寺線
西戸崎,海の中道線
海ノ中道,海の中道線
雁ノ巣,海の中道線
奈多,海の中道線
和白,海の中道線
香椎,海の中道線
香椎,JR香椎線(香椎～宇美)
香椎神宮,JR香椎線(香椎～宇美)
舞松原,JR香椎線(香椎～宇美)
土井,JR香椎線(香椎～宇美)
伊賀,JR香椎線(香椎～宇美)
長者原,JR香椎線(香椎～宇美)
酒殿,JR香椎線(香椎～宇美)
須恵,JR香椎線(香椎～宇美)
須恵中央,JR香椎線(香椎～宇美)
新原,JR香椎線(香椎～宇美)
宇美,JR香椎線(香椎～宇美)
江北,JR佐世保線
大町,JR佐世保線
北方,JR佐世保線
高橋,JR佐世保線
武雄温泉,JR佐世保線
永尾,JR佐世保線
三間坂,JR佐世保線
上有田,JR佐世保線
有田,JR佐世保線
三河内,JR佐世保線
早岐,JR佐世保線
大塔,JR佐世保線
日宇,JR佐世保線
佐世保,JR佐世保線
西唐津,JR筑肥線(西唐津～伊万里)
唐津,JR筑肥線(西唐津～伊万里)
鬼塚,JR筑肥線(西唐津～伊万里)
山本,JR筑肥線(西唐津～伊万里)
肥前久保,JR筑肥線(西唐津～伊万里)
西相知,JR筑肥線(西唐津～伊万里)
佐里,JR筑肥線(西唐津～伊万里)
駒鳴,JR筑肥線(西唐津～伊万里)
大川野,JR筑肥線(西唐津～伊万里)
肥前長野,JR筑肥線(西唐津～伊万里)
桃川,JR筑肥線(西唐津～伊万里)
金石原,JR筑肥線(西唐津～伊万里)
上伊万里,JR筑肥線(西唐津～伊万里)
伊万里,JR筑肥線(西唐津～伊万里)
佐賀,JR唐津線
鍋島,JR唐津線
バルーンさが,JR唐津線
久保田,JR唐津線
小城,JR唐津線
東多久,JR唐津線
中多久,JR唐津線
多久,JR唐津線
厳木,JR唐津線
岩屋,JR唐津線
相知,JR唐津線
本牟田部,JR唐津線
山本,JR唐津線
鬼塚,JR唐津線
唐津,JR唐津線
西唐津,JR唐津線
早岐,JR大村線
ハウステンボス,JR大村線
南風崎,JR大村線
小串郷,JR大村線
川棚,JR大村線
彼杵,JR大村線
千綿,JR大村線
松原,JR大村線
大村車両基地,JR大村線
竹松,JR大村線
新大村,JR大村線
諏訪,JR大村線
大村,JR大村線
岩松,JR大村線
諫早,JR大村線
熊本,阿蘇高原線
平成,阿蘇高原線
南熊本,阿蘇高原線
新水前寺,阿蘇高原線
水前寺,阿蘇高原線
東海学園前,阿蘇高原線
竜田口,阿蘇高原線
武蔵塚,阿蘇高原線
光の森,阿蘇高原線
三里木,阿蘇高原線
原水,阿蘇高原線
肥後大津,阿蘇高原線
瀬田,阿蘇高原線
立野,阿蘇高原線
赤水,阿蘇高原線
市ノ川,阿蘇高原線
内牧,阿蘇高原線
阿蘇,阿蘇高原線
いこいの村,阿蘇高原線
宮地,阿蘇高原線
波野,阿蘇高原線
滝水,阿蘇高原線
豊後荻,阿蘇高原線
玉来,阿蘇高原線
豊後竹田,阿蘇高原線
朝地,阿蘇高原線
緒方,阿蘇高原線
豊後清川,阿蘇高原線
三重町,阿蘇高原線
菅尾,阿蘇高原線
犬飼,阿蘇高原線
竹中,阿蘇高原線
中判田,阿蘇高原線
大分大学前,阿蘇高原線
敷戸,阿蘇高原線
滝尾,阿蘇高原線
大分,阿蘇高原線
熊本,三角線（あまくさみすみ線）
川尻,三角線（あまくさみすみ線）
富合,三角線（あまくさみすみ線）
宇土,三角線（あまくさみすみ線）
緑川,三角線（あまくさみすみ線）
住吉,三角線（あまくさみすみ線）
肥後長浜,三角線（あまくさみすみ線）
網田,三角線（あまくさみすみ線）
赤瀬,三角線（あまくさみすみ線）
石打ダム,三角線（あまくさみすみ線）
波多浦,三角線（あまくさみすみ線）
三角,三角線（あまくさみすみ線）
八代,えびの高原線(八代～吉松)
段,えびの高原線(八代～吉松)
坂本,えびの高原線(八代～吉松)
葉木,えびの高原線(八代～吉松)
鎌瀬,えびの高原線(八代～吉松)
瀬戸石,えびの高原線(八代～吉松)
海路,えびの高原線(八代～吉松)
吉尾,えびの高原線(八代～吉松)
白石,えびの高原線(八代～吉松)
球泉洞,えびの高原線(八代～吉松)
一勝地,えびの高原線(八代～吉松)
那良口,えびの高原線(八代～吉松)
渡,えびの高原線(八代～吉松)
西人吉,えびの高原線(八代～吉松)
人吉,えびの高原線(八代～吉松)
大畑,えびの高原線(八代～吉松)
矢岳,えびの高原線(八代～吉松)
真幸,えびの高原線(八代～吉松)
吉松,えびの高原線(八代～吉松)
吉松,JR肥薩線(吉松～隼人)
栗野,JR肥薩線(吉松～隼人)
大隅横川,JR肥薩線(吉松～隼人)
植村,JR肥薩線(吉松～隼人)
霧島温泉,JR肥薩線(吉松～隼人)
嘉例川,JR肥薩線(吉松～隼人)
中福良,JR肥薩線(吉松～隼人)
表木山,JR肥薩線(吉松～隼人)
日当山,JR肥薩線(吉松～隼人)
隼人,JR肥薩線(吉松～隼人)
宮崎,JR宮崎空港線
南宮崎,JR宮崎空港線
田吉,JR宮崎空港線
宮崎空港,JR宮崎空港線
宮崎,JR日南線
南宮崎,JR日南線
田吉,JR日南線
南方,JR日南線
木花,JR日南線
運動公園,JR日南線
曽山寺,JR日南線
子供の国,JR日南線
青島,JR日南線
折生迫,JR日南線
内海,JR日南線
小内海,JR日南線
伊比井,JR日南線
北郷,JR日南線
内之田,JR日南線
飫肥,JR日南線
日南,JR日南線
油津,JR日南線
大堂津,JR日南線
南郷,JR日南線
谷之口,JR日南線
榎原,JR日南線
日向大束,JR日南線
日向北方,JR日南線
串間,JR日南線
福島今町,JR日南線
福島高松,JR日南線
大隅夏井,JR日南線
志布志,JR日南線
都城,えびの高原線
日向庄内,えびの高原線
谷頭,えびの高原線
万ケ塚,えびの高原線
東高崎,えびの高原線
高崎新田,えびの高原線
日向前田,えびの高原線
高原,えびの高原線
広原,えびの高原線
小林,えびの高原線
西小林,えびの高原線
えびの飯野,えびの高原線
えびの上江,えびの高原線
えびの,えびの高原線
京町温泉,えびの高原線
鶴丸,えびの高原線
吉松,えびの高原線
鹿児島中央,JR指宿枕崎線
郡元,JR指宿枕崎線
南鹿児島,JR指宿枕崎線
宇宿,JR指宿枕崎線
谷山,JR指宿枕崎線
慈眼寺,JR指宿枕崎線
坂之上,JR指宿枕崎線
五位野,JR指宿枕崎線
平川,JR指宿枕崎線
瀬々串,JR指宿枕崎線
中名,JR指宿枕崎線
喜入,JR指宿枕崎線
前之浜,JR指宿枕崎線
生見,JR指宿枕崎線
薩摩今和泉,JR指宿枕崎線
宮ケ浜,JR指宿枕崎線
二月田,JR指宿枕崎線
指宿,JR指宿枕崎線
山川,JR指宿枕崎線
大山,JR指宿枕崎線
西大山,JR指宿枕崎線
薩摩川尻,JR指宿枕崎線
東開聞,JR指宿枕崎線
開聞,JR指宿枕崎線
入野,JR指宿枕崎線
頴娃,JR指宿枕崎線
西頴娃,JR指宿枕崎線
御領,JR指宿枕崎線
石垣,JR指宿枕崎線
水成川,JR指宿枕崎線
頴娃大川,JR指宿枕崎線
松ケ浦,JR指宿枕崎線
薩摩塩屋,JR指宿枕崎線
白沢,JR指宿枕崎線
薩摩板敷,JR指宿枕崎線
枕崎,JR指宿枕崎線
